AlfaNumerico,AlfaNumerico,Fecha,Hora,AlfaNumerico,AlfaNumerico,Correo Electrónico,Telefóno,Telefóno,Telefóno,AlfaNumerico,Estatus
MP00004854,MP00004854,2023-02-21,00:20:44,PL007,SIC0026875,x@x.com,9999123456,9999123451,9999123452,,1
MP00004855,MP00004855,2023-02-21,00:20:44,PL007,SIC0082930,x@x.com,9999123456,9999123451,9999123452,,1
MP00004856,MP00004856,2023-02-21,00:20:44,PL007,SIC0018985,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004857,MP00004857,2023-02-21,00:20:44,PL007,SIC0107921,x@x.com,9999123456,9999123451,9999123452,,1
MP00004859,MP00004859,2023-02-21,00:20:44,PL007,SIC0117947,x@x.com,9999123456,9999123451,9999123452,,1
MP00004860,MP00004860,2023-02-21,00:20:44,PL007,SIC0079588,x@x.com,9999123456,9999123451,9999123452,,1
MP00004861,MP00004861,2023-02-21,00:20:44,PL007,SIC0110536,x@x.com,9999123456,9999123451,9999123452,,1
MP00004862,MP00004862,2019-11-15,00:20:44,PL007,SIC0117015,x@x.com,9999123456,9999123451,9999123452,,1
MP00004863,MP00004863,2023-02-21,00:20:44,PL007,SIC0073215,x@x.com,9999123456,9999123451,9999123452,,1
MP00004864,MP00004864,2019-09-13,00:20:44,PL007,SIC0087839,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00004865,MP00004865,2023-02-21,00:20:44,PL007,SIC0014017,x@x.com,9999123456,9999123451,9999123452,,1
MP00004866,MP00004866,2023-02-21,00:20:44,PL007,SIC0064586,x@x.com,9999123456,9999123451,9999123452,,1
MP00004867,MP00004867,2023-02-21,00:20:44,PL007,SIC0097261,x@x.com,9999123456,9999123451,9999123452,,1
MP00004868,MP00004868,2023-02-21,00:20:44,PL007,SIC0019783,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004869,MP00004869,2023-02-21,00:20:44,PL007,SIC0070212,x@x.com,9999123456,9999123451,9999123452,,1
MP00004870,MP00004870,2023-02-21,00:20:44,PL007,SIC0023401,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004871,MP00004871,2023-02-21,00:20:44,PL007,SIC0100131,x@x.com,9999123456,9999123451,9999123452,,1
MP00004872,MP00004872,2023-02-21,00:20:44,PL007,SIC0119910,x@x.com,9999123456,9999123451,9999123452,,1
MP00004873,MP00004873,2023-02-21,00:20:44,PL007,SIC0118866,x@x.com,9999123456,9999123451,9999123452,,1
MP00004874,MP00004874,2023-02-21,00:20:44,PL007,SIC0048905,x@x.com,9999123456,9999123451,9999123452,,1
MP00004875,MP00004875,2023-02-21,00:20:44,PL007,SIC0074597,x@x.com,9999123456,9999123451,9999123452,,1
MP00004876,MP00004876,2023-02-21,00:20:44,PL007,SIC0070729,x@x.com,9999123456,9999123451,9999123452,,1
MP00004877,MP00004877,2023-02-21,00:20:44,PL007,SIC0009002,x@x.com,9999123456,9999123451,9999123452,,1
MP00004878,MP00004878,2023-02-21,00:20:44,PL007,SIC0086721,x@x.com,9999123456,9999123451,9999123452,,1
MP00004879,MP00004879,2023-02-21,00:20:44,PL007,SIC0042991,x@x.com,9999123456,9999123451,9999123452,,1
MP00004880,MP00004880,2023-02-21,00:20:44,PL007,SIC0092804,x@x.com,9999123456,9999123451,9999123452,,1
MP00004881,MP00004881,2023-02-21,00:20:44,PL007,SIC0076026,x@x.com,9999123456,9999123451,9999123452,,1
MP00004882,MP00004882,2023-02-21,00:20:44,PL007,SIC0000767,x@x.com,9999123456,9999123451,9999123452,,1
MP00004883,MP00004883,2023-02-21,00:20:44,PL007,SIC0021808,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004884,MP00004884,2023-02-21,00:20:44,PL007,SIC0036073,x@x.com,9999123456,9999123451,9999123452,,1
MP00004885,MP00004885,2023-02-21,00:20:44,PL007,SIC0029840,x@x.com,9999123456,9999123451,9999123452,,1
MP00004886,MP00004886,2023-02-21,00:20:44,PL007,SIC0060960,x@x.com,9999123456,9999123451,9999123452,,1
MP00004887,MP00004887,2023-02-21,00:20:44,PL007,SIC0010330,x@x.com,9999123456,9999123451,9999123452,,1
MP00004888,MP00004888,2023-02-21,00:20:44,PL007,SIC0003137,x@x.com,9999123456,9999123451,9999123452,,1
MP00004889,MP00004889,2023-02-21,00:20:44,PL007,SIC0009794,x@x.com,9999123456,9999123451,9999123452,,1
MP00004890,MP00004890,2023-02-21,00:20:44,PL007,SIC0032332,x@x.com,9999123456,9999123451,9999123452,,1
MP00004891,MP00004891,2023-02-21,00:20:44,PL007,SIC0104337,x@x.com,9999123456,9999123451,9999123452,,1
MP00004892,MP00004892,2023-02-21,00:20:44,PL007,SIC0053447,x@x.com,9999123456,9999123451,9999123452,,1
MP00004893,MP00004893,2023-02-21,00:20:44,PL007,SIC0074077,x@x.com,9999123456,9999123451,9999123452,,1
MP00004894,MP00004894,2023-02-21,00:20:44,PL007,SIC0016336,x@x.com,9999123456,9999123451,9999123452,,1
MP00004895,MP00004895,2023-02-21,00:20:44,PL007,SIC0005980,x@x.com,9999123456,9999123451,9999123452,,1
MP00004896,MP00004896,2023-02-21,00:20:44,PL007,SIC0096214,x@x.com,9999123456,9999123451,9999123452,,1
MP00004897,MP00004897,2023-02-21,00:20:44,PL007,SIC0085830,x@x.com,9999123456,9999123451,9999123452,,1
MP00004898,MP00004898,2023-02-21,00:20:44,PL007,SIC0092739,x@x.com,9999123456,9999123451,9999123452,,1
MP00004899,MP00004899,2023-02-21,00:20:44,PL007,SIC0043310,x@x.com,9999123456,9999123451,9999123452,,1
MP00004900,MP00004900,2023-02-21,00:20:44,PL007,SIC0053854,x@x.com,9999123456,9999123451,9999123452,,1
MP00004901,MP00004901,2023-02-21,00:20:44,PL007,SIC0001673,x@x.com,9999123456,9999123451,9999123452,,1
MP00004902,MP00004902,2023-02-21,00:20:44,PL007,SIC0065110,x@x.com,9999123456,9999123451,9999123452,,1
MP00004903,MP00004903,2023-02-21,00:20:44,PL007,SIC0112105,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004904,MP00004904,2023-02-21,00:20:44,PL007,SIC0004658,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004905,MP00004905,2023-02-21,00:20:44,PL007,SIC0034883,x@x.com,9999123456,9999123451,9999123452,,1
MP00004906,MP00004906,2023-02-21,00:20:44,PL007,SIC0023744,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004907,MP00004907,2023-02-21,00:20:44,PL007,SIC0073876,x@x.com,9999123456,9999123451,9999123452,,1
MP00004908,MP00004908,2023-02-21,00:20:44,PL007,SIC0088322,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004909,MP00004909,2023-02-21,00:20:44,PL007,SIC0058105,x@x.com,9999123456,9999123451,9999123452,,1
MP00004910,MP00004910,2023-02-21,00:20:44,PL007,SIC0098828,x@x.com,9999123456,9999123451,9999123452,,1
MP00004911,MP00004911,2023-02-21,00:20:44,PL007,SIC0115768,x@x.com,9999123456,9999123451,9999123452,,1
MP00004912,MP00004912,2023-02-21,00:20:44,PL007,SIC0029552,x@x.com,9999123456,9999123451,9999123452,,1
MP00004913,MP00004913,2023-02-21,00:20:44,PL007,SIC0025639,x@x.com,9999123456,9999123451,9999123452,,1
MP00004914,MP00004914,2023-02-21,00:20:44,PL007,SIC0112254,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004915,MP00004915,2023-02-21,00:20:44,PL007,SIC0114383,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004916,MP00004916,2023-02-21,00:20:44,PL007,SIC0058068,x@x.com,9999123456,9999123451,9999123452,,1
MP00004917,MP00004917,2023-02-21,00:20:44,PL007,SIC0008948,x@x.com,9999123456,9999123451,9999123452,,1
MP00004918,MP00004918,2023-02-21,00:20:44,PL007,SIC0090765,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004919,MP00004919,2023-02-21,00:20:44,PL007,SIC0025367,x@x.com,9999123456,9999123451,9999123452,,1
MP00004920,MP00004920,2023-02-21,00:20:44,PL007,SIC0085068,x@x.com,9999123456,9999123451,9999123452,,1
MP00004921,MP00004921,2023-02-21,00:20:44,PL007,SIC0118005,x@x.com,9999123456,9999123451,9999123452,,1
MP00004922,MP00004922,2023-02-21,00:20:44,PL007,SIC0054963,x@x.com,9999123456,9999123451,9999123452,,1
MP00004923,MP00004923,2023-02-21,00:20:44,PL007,SIC0098532,x@x.com,9999123456,9999123451,9999123452,,1
MP00004924,MP00004924,2023-02-21,00:20:44,PL007,SIC0111271,x@x.com,9999123456,9999123451,9999123452,,1
MP00004925,MP00004925,2023-02-21,00:20:44,PL007,SIC0047471,x@x.com,9999123456,9999123451,9999123452,,1
MP00004926,MP00004926,2023-02-21,00:20:44,PL007,SIC0115290,x@x.com,9999123456,9999123451,9999123452,,1
MP00004927,MP00004927,2023-02-21,00:20:44,PL007,SIC0100277,x@x.com,9999123456,9999123451,9999123452,,1
MP00004928,MP00004928,2023-02-21,00:20:44,PL007,SIC0047579,x@x.com,9999123456,9999123451,9999123452,,1
MP00004929,MP00004929,2023-02-21,00:20:44,PL007,SIC0046993,x@x.com,9999123456,9999123451,9999123452,,1
MP00004930,MP00004930,2023-02-21,00:20:44,PL007,SIC0081935,x@x.com,9999123456,9999123451,9999123452,,1
MP00004931,MP00004931,2023-02-21,00:20:44,PL007,SIC0018475,x@x.com,9999123456,9999123451,9999123452,,1
MP00004932,MP00004932,2023-02-21,00:20:44,PL007,SIC0104814,x@x.com,9999123456,9999123451,9999123452,,1
MP00004933,MP00004933,2023-02-21,00:20:44,PL007,SIC0103925,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004934,MP00004934,2023-02-21,00:20:44,PL007,SIC0082166,x@x.com,9999123456,9999123451,9999123452,,1
MP00004936,MP00004936,2023-02-21,00:20:44,PL007,SIC0053434,x@x.com,9999123456,9999123451,9999123452,,1
MP00004937,MP00004937,2023-02-21,00:20:44,PL007,SIC0109311,x@x.com,9999123456,9999123451,9999123452,,1
MP00004938,MP00004938,2023-02-21,00:20:44,PL007,SIC0090131,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004939,MP00004939,2023-02-21,00:20:44,PL007,SIC0108546,x@x.com,9999123456,9999123451,9999123452,,1
MP00004940,MP00004940,2023-02-21,00:20:44,PL007,SIC0069630,x@x.com,9999123456,9999123451,9999123452,,1
MP00004941,MP00004941,2023-02-21,00:20:44,PL007,SIC0039815,x@x.com,9999123456,9999123451,9999123452,,1
MP00004942,MP00004942,2023-02-21,00:20:44,PL007,SIC0038267,x@x.com,9999123456,9999123451,9999123452,,1
MP00004943,MP00004943,2023-02-21,00:20:44,PL007,SIC0008426,x@x.com,9999123456,9999123451,9999123452,,1
MP00004944,MP00004944,2023-02-21,00:20:44,PL007,SIC0045544,x@x.com,9999123456,9999123451,9999123452,,1
MP00004945,MP00004945,2023-02-21,00:20:44,PL007,SIC0041837,x@x.com,9999123456,9999123451,9999123452,,1
MP00004946,MP00004946,2023-02-21,00:20:44,PL007,SIC0032216,x@x.com,9999123456,9999123451,9999123452,,1
MP00004947,MP00004947,2023-02-21,00:20:44,PL007,SIC0001693,x@x.com,9999123456,9999123451,9999123452,,1
MP00004948,MP00004948,2023-02-21,00:20:44,PL007,SIC0083620,x@x.com,9999123456,9999123451,9999123452,,1
MP00004949,MP00004949,2023-02-21,00:20:44,PL007,SIC0113848,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004950,MP00004950,2023-02-21,00:20:44,PL007,SIC0025929,x@x.com,9999123456,9999123451,9999123452,,1
MP00004951,MP00004951,2023-02-21,00:20:44,PL007,SIC0072660,x@x.com,9999123456,9999123451,9999123452,,1
MP00004952,MP00004952,2023-02-21,00:20:44,PL007,SIC0066789,x@x.com,9999123456,9999123451,9999123452,,1
MP00004953,MP00004953,2023-02-21,00:20:44,PL007,SIC0082315,x@x.com,9999123456,9999123451,9999123452,,1
MP00004954,MP00004954,2023-02-21,00:20:44,PL007,SIC0039451,x@x.com,9999123456,9999123451,9999123452,,1
MP00004955,MP00004955,2023-02-21,00:20:44,PL007,SIC0067339,x@x.com,9999123456,9999123451,9999123452,,1
MP00004956,MP00004956,2023-02-21,00:20:44,PL007,SIC0119271,x@x.com,9999123456,9999123451,9999123452,,1
MP00004957,MP00004957,2023-02-21,00:20:44,PL007,SIC0103725,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004958,MP00004958,2023-02-21,00:20:44,PL007,SIC0030460,x@x.com,9999123456,9999123451,9999123452,,1
MP00004959,MP00004959,2023-02-21,00:20:44,PL007,SIC0055033,x@x.com,9999123456,9999123451,9999123452,,1
MP00004960,MP00004960,2023-02-21,00:20:44,PL007,SIC0020312,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004961,MP00004961,2023-02-21,00:20:44,PL007,SIC0090929,x@x.com,9999123456,9999123451,9999123452,,1
MP00004962,MP00004962,2023-02-21,00:20:44,PL007,SIC0105075,x@x.com,9999123456,9999123451,9999123452,,1
MP00004963,MP00004963,2023-02-21,00:20:44,PL007,SIC0087298,x@x.com,9999123456,9999123451,9999123452,,1
MP00004964,MP00004964,2023-02-21,00:20:44,PL007,SIC0007707,x@x.com,9999123456,9999123451,9999123452,,1
MP00004965,MP00004965,2023-02-21,00:20:44,PL007,SIC0014492,x@x.com,9999123456,9999123451,9999123452,,1
MP00004966,MP00004966,2023-02-21,00:20:44,PL007,SIC0095862,x@x.com,9999123456,9999123451,9999123452,,1
MP00004967,MP00004967,2023-02-21,00:20:44,PL007,SIC0050057,x@x.com,9999123456,9999123451,9999123452,,1
MP00004968,MP00004968,2023-02-21,00:20:44,PL007,SIC0052853,x@x.com,9999123456,9999123451,9999123452,,1
MP00004969,MP00004969,2023-02-21,00:20:44,PL007,SIC0118281,x@x.com,9999123456,9999123451,9999123452,,1
MP00004970,MP00004970,2023-02-21,00:20:44,PL007,SIC0119205,x@x.com,9999123456,9999123451,9999123452,,1
MP00004971,MP00004971,2023-02-21,00:20:44,PL007,SIC0043585,x@x.com,9999123456,9999123451,9999123452,,1
MP00004972,MP00004972,2023-02-21,00:20:44,PL007,SIC0070454,x@x.com,9999123456,9999123451,9999123452,,1
MP00004973,MP00004973,2023-02-21,00:20:44,PL007,SIC0010611,x@x.com,9999123456,9999123451,9999123452,,1
MP00004974,MP00004974,2023-02-21,00:20:44,PL007,SIC0018392,x@x.com,9999123456,9999123451,9999123452,,1
MP00004975,MP00004975,2023-02-21,00:20:44,PL007,SIC0104732,x@x.com,9999123456,9999123451,9999123452,,1
MP00004976,MP00004976,2023-02-21,00:20:44,PL007,SIC0022434,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004977,MP00004977,2023-02-21,00:20:44,PL007,SIC0083993,x@x.com,9999123456,9999123451,9999123452,,1
MP00004978,MP00004978,2023-02-21,00:20:44,PL007,SIC0044924,x@x.com,9999123456,9999123451,9999123452,,1
MP00004979,MP00004979,2023-02-21,00:20:44,PL007,SIC0005688,x@x.com,9999123456,9999123451,9999123452,,1
MP00004980,MP00004980,2023-02-21,00:20:44,PL007,SIC0043688,x@x.com,9999123456,9999123451,9999123452,,1
MP00004981,MP00004981,2023-02-21,00:20:44,PL007,SIC0020143,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004982,MP00004982,2023-02-21,00:20:44,PL007,SIC0026985,x@x.com,9999123456,9999123451,9999123452,,1
MP00004983,MP00004983,2023-02-21,00:20:44,PL007,SIC0086846,x@x.com,9999123456,9999123451,9999123452,,1
MP00004984,MP00004984,2023-02-21,00:20:44,PL007,SIC0012160,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00004985,MP00004985,2023-02-21,00:20:44,PL007,SIC0067729,x@x.com,9999123456,9999123451,9999123452,,1
MP00004986,MP00004986,2023-02-21,00:20:44,PL007,SIC0110315,x@x.com,9999123456,9999123451,9999123452,,1
MP00004987,MP00004987,2023-02-21,00:20:44,PL007,SIC0016435,x@x.com,9999123456,9999123451,9999123452,,1
MP00004988,MP00004988,2023-02-21,00:20:44,PL007,SIC0028429,x@x.com,9999123456,9999123451,9999123452,,1
MP00004989,MP00004989,2023-02-21,00:20:44,PL007,SIC0051060,x@x.com,9999123456,9999123451,9999123452,,1
MP00004990,MP00004990,2023-02-21,00:20:44,PL007,SIC0042601,x@x.com,9999123456,9999123451,9999123452,,1
MP00004991,MP00004991,2023-02-21,00:20:44,PL007,SIC0047483,x@x.com,9999123456,9999123451,9999123452,,1
MP00004992,MP00004992,2023-02-21,00:20:44,PL007,SIC0107482,x@x.com,9999123456,9999123451,9999123452,,1
MP00004993,MP00004993,2019-08-06,00:20:44,PL007,SIC0092405,x@x.com,9999123456,9999123451,9999123452,,1
MP00004994,MP00004994,2023-02-21,00:20:44,PL007,SIC0013884,x@x.com,9999123456,9999123451,9999123452,,1
MP00004995,MP00004995,2023-03-17,00:20:44,PL007,SIC0032420,x@x.com,9999123456,9999123451,9999123452,,1
MP00004996,MP00004996,2023-02-21,00:20:44,PL007,SIC0083475,x@x.com,9999123456,9999123451,9999123452,,1
MP00004997,MP00004997,2023-02-21,00:20:44,PL007,SIC0040990,x@x.com,9999123456,9999123451,9999123452,,1
MP00004998,MP00004998,2023-02-21,00:20:44,PL007,SIC0044243,x@x.com,9999123456,9999123451,9999123452,,1
MP00004999,MP00004999,2023-02-21,00:20:44,PL007,SIC0110494,x@x.com,9999123456,9999123451,9999123452,,1
MP00005000,MP00005000,2023-02-21,00:20:44,PL007,SIC0079337,x@x.com,9999123456,9999123451,9999123452,,1
MP00005001,MP00005001,2023-02-21,00:20:44,PL007,SIC0118597,x@x.com,9999123456,9999123451,9999123452,,1
MP00005002,MP00005002,2023-02-21,00:20:44,PL007,SIC0008674,x@x.com,9999123456,9999123451,9999123452,,1
MP00005003,MP00005003,2023-02-21,00:20:44,PL007,SIC0027138,x@x.com,9999123456,9999123451,9999123452,,1
MP00005004,MP00005004,2023-02-21,00:20:44,PL007,SIC0017071,x@x.com,9999123456,9999123451,9999123452,,1
MP00005005,MP00005005,2023-02-21,00:20:44,PL007,SIC0034812,x@x.com,9999123456,9999123451,9999123452,,1
MP00005006,MP00005006,2023-02-21,00:20:44,PL007,SIC0098314,x@x.com,9999123456,9999123451,9999123452,,1
MP00005007,MP00005007,2023-02-21,00:20:44,PL007,SIC0041358,x@x.com,9999123456,9999123451,9999123452,,1
MP00005008,MP00005008,2023-02-21,00:20:44,PL007,SIC0068471,x@x.com,9999123456,9999123451,9999123452,,1
MP00005009,MP00005009,2023-02-21,00:20:44,PL007,SIC0057768,x@x.com,9999123456,9999123451,9999123452,,1
MP00005010,MP00005010,2020-11-17,00:20:44,PL007,SIC0023827,x@x.com,9999123456,9999123451,9999123452,,1
MP00005011,MP00005011,2023-02-21,00:20:44,PL007,SIC0096917,x@x.com,9999123456,9999123451,9999123452,,1
MP00005012,MP00005012,2023-02-21,00:20:44,PL007,SIC0047153,x@x.com,9999123456,9999123451,9999123452,,1
MP00005013,MP00005013,2023-02-21,00:20:44,PL007,SIC0065091,x@x.com,9999123456,9999123451,9999123452,,1
MP00005014,MP00005014,2023-02-21,00:20:44,PL007,SIC0108318,x@x.com,9999123456,9999123451,9999123452,,1
MP00005015,MP00005015,2023-02-21,00:20:44,PL007,SIC0058165,x@x.com,9999123456,9999123451,9999123452,,1
MP00005016,MP00005016,2023-02-21,00:20:44,PL007,SIC0071699,x@x.com,9999123456,9999123451,9999123452,,1
MP00005017,MP00005017,2023-02-21,00:20:44,PL007,SIC0113214,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005018,MP00005018,2023-02-21,00:20:44,PL007,SIC0023417,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005019,MP00005019,2023-02-21,00:20:44,PL007,SIC0016251,x@x.com,9999123456,9999123451,9999123452,,1
MP00005020,MP00005020,2023-02-21,00:20:44,PL007,SIC0046504,x@x.com,9999123456,9999123451,9999123452,,1
MP00005021,MP00005021,2023-02-21,00:20:44,PL007,SIC0083108,x@x.com,9999123456,9999123451,9999123452,,1
MP00005022,MP00005022,2013-10-25,00:20:44,PL007,SIC0069447,x@x.com,9999123456,9999123451,9999123452,,1
MP00005023,MP00005023,2023-02-21,00:20:44,PL007,SIC0089660,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005024,MP00005024,2023-02-21,00:20:44,PL007,SIC0079661,x@x.com,9999123456,9999123451,9999123452,,1
MP00005025,MP00005025,2023-02-21,00:20:44,PL007,SIC0025548,x@x.com,9999123456,9999123451,9999123452,,1
MP00005026,MP00005026,2023-02-21,00:20:44,PL007,SIC0007356,x@x.com,9999123456,9999123451,9999123452,,1
MP00005027,MP00005027,2023-02-21,00:20:44,PL007,SIC0103743,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005028,MP00005028,2023-02-21,00:20:44,PL007,SIC0013564,x@x.com,9999123456,9999123451,9999123452,,1
MP00005029,MP00005029,2023-02-21,00:20:44,PL007,SIC0048864,x@x.com,9999123456,9999123451,9999123452,,1
MP00005030,MP00005030,2023-02-21,00:20:44,PL007,SIC0106144,x@x.com,9999123456,9999123451,9999123452,,1
MP00005031,MP00005031,2023-02-21,00:20:44,PL007,SIC0056387,x@x.com,9999123456,9999123451,9999123452,,1
MP00005032,MP00005032,2023-02-21,00:20:44,PL007,SIC0095262,x@x.com,9999123456,9999123451,9999123452,,1
MP00005033,MP00005033,2023-02-21,00:20:44,PL007,SIC0104881,x@x.com,9999123456,9999123451,9999123452,,1
MP00005034,MP00005034,2023-02-21,00:20:44,PL007,SIC0037463,x@x.com,9999123456,9999123451,9999123452,,1
MP00005035,MP00005035,2023-02-21,00:20:44,PL007,SIC0027974,x@x.com,9999123456,9999123451,9999123452,,1
MP00005036,MP00005036,2023-02-21,00:20:44,PL007,SIC0015818,x@x.com,9999123456,9999123451,9999123452,,1
MP00005037,MP00005037,2023-02-21,00:20:44,PL007,SIC0011351,x@x.com,9999123456,9999123451,9999123452,,1
MP00005038,MP00005038,2023-02-21,00:20:44,PL007,SIC0005473,x@x.com,9999123456,9999123451,9999123452,,1
MP00005039,MP00005039,2023-02-21,00:20:44,PL007,SIC0005448,x@x.com,9999123456,9999123451,9999123452,,1
MP00005040,MP00005040,2023-02-21,00:20:44,PL007,SIC0083612,x@x.com,9999123456,9999123451,9999123452,,1
MP00005041,MP00005041,2023-02-21,00:20:44,PL007,SIC0074589,x@x.com,9999123456,9999123451,9999123452,,1
MP00005042,MP00005042,2023-02-21,00:20:44,PL007,SIC0066915,x@x.com,9999123456,9999123451,9999123452,,1
MP00005043,MP00005043,2023-02-21,00:20:44,PL007,SIC0047532,x@x.com,9999123456,9999123451,9999123452,,1
MP00005044,MP00005044,2023-02-21,00:20:44,PL007,SIC0088761,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005045,MP00005045,2023-02-21,00:20:44,PL007,SIC0058762,x@x.com,9999123456,9999123451,9999123452,,1
MP00005046,MP00005046,2023-02-21,00:20:44,PL007,SIC0094880,x@x.com,9999123456,9999123451,9999123452,,1
MP00005047,MP00005047,2023-02-21,00:20:44,PL007,SIC0042480,x@x.com,9999123456,9999123451,9999123452,,1
MP00005048,MP00005048,2023-02-21,00:20:44,PL007,SIC0011190,x@x.com,9999123456,9999123451,9999123452,,1
MP00005049,MP00005049,2023-02-21,00:20:44,PL007,SIC0029751,x@x.com,9999123456,9999123451,9999123452,,1
MP00005050,MP00005050,2023-02-21,00:20:44,PL007,SIC0066450,x@x.com,9999123456,9999123451,9999123452,,1
MP00005051,MP00005051,2023-02-21,00:20:44,PL007,SIC0033060,x@x.com,9999123456,9999123451,9999123452,,1
MP00005052,MP00005052,2023-02-21,00:20:44,PL007,SIC0041937,x@x.com,9999123456,9999123451,9999123452,,1
MP00005053,MP00005053,2023-02-21,00:20:44,PL007,SIC0092161,x@x.com,9999123456,9999123451,9999123452,,1
MP00005054,MP00005054,2023-02-21,00:20:44,PL007,SIC0015645,x@x.com,9999123456,9999123451,9999123452,,1
MP00005056,MP00005056,2023-02-21,00:20:44,PL007,SIC0099962,x@x.com,9999123456,9999123451,9999123452,,1
MP00005057,MP00005057,2023-03-17,00:20:44,PL007,SIC0057464,x@x.com,9999123456,9999123451,9999123452,,1
MP00005058,MP00005058,2023-02-21,00:20:44,PL007,SIC0095596,x@x.com,9999123456,9999123451,9999123452,,1
MP00005059,MP00005059,2023-02-21,00:20:44,PL007,SIC0079874,x@x.com,9999123456,9999123451,9999123452,,1
MP00005060,MP00005060,2023-02-21,00:20:44,PL007,SIC0098852,x@x.com,9999123456,9999123451,9999123452,,1
MP00005061,MP00005061,2023-02-21,00:20:44,PL007,SIC0081942,x@x.com,9999123456,9999123451,9999123452,,1
MP00005062,MP00005062,2023-02-21,00:20:44,PL007,SIC0006796,x@x.com,9999123456,9999123451,9999123452,,1
MP00005063,MP00005063,2023-02-21,00:20:44,PL007,SIC0079071,x@x.com,9999123456,9999123451,9999123452,,1
MP00005064,MP00005064,2023-02-21,00:20:44,PL007,SIC0034049,x@x.com,9999123456,9999123451,9999123452,,1
MP00005065,MP00005065,2023-02-21,00:20:44,PL007,SIC0074977,x@x.com,9999123456,9999123451,9999123452,,1
MP00005066,MP00005066,2023-02-21,00:20:44,PL007,SIC0024878,x@x.com,9999123456,9999123451,9999123452,,1
MP00005067,MP00005067,2023-02-21,00:20:44,PL007,SIC0045323,x@x.com,9999123456,9999123451,9999123452,,1
MP00005068,MP00005068,2023-02-21,00:20:44,PL007,SIC0101092,x@x.com,9999123456,9999123451,9999123452,,1
MP00005069,MP00005069,2023-02-21,00:20:44,PL007,SIC0029012,x@x.com,9999123456,9999123451,9999123452,,1
MP00005070,MP00005070,2023-02-21,00:20:44,PL007,SIC0060071,x@x.com,9999123456,9999123451,9999123452,,1
MP00005071,MP00005071,2023-02-21,00:20:44,PL007,SIC0111662,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005072,MP00005072,2023-02-21,00:20:44,PL007,SIC0119453,x@x.com,9999123456,9999123451,9999123452,,1
MP00005074,MP00005074,2023-02-21,00:20:44,PL007,SIC0033165,x@x.com,9999123456,9999123451,9999123452,,1
MP00005075,MP00005075,2021-09-04,00:20:44,PL007,SIC0027590,x@x.com,9999123456,9999123451,9999123452,,1
MP00005076,MP00005076,2023-02-21,00:20:44,PL007,SIC0106459,x@x.com,9999123456,9999123451,9999123452,,1
MP00005077,MP00005077,2023-02-21,00:20:44,PL007,SIC0054774,x@x.com,9999123456,9999123451,9999123452,,1
MP00005078,MP00005078,2023-02-21,00:20:44,PL007,SIC0119308,x@x.com,9999123456,9999123451,9999123452,,1
MP00005079,MP00005079,2020-11-17,00:20:44,PL007,SIC0093801,x@x.com,9999123456,9999123451,9999123452,,1
MP00005080,MP00005080,2023-02-21,00:20:44,PL007,SIC0034517,x@x.com,9999123456,9999123451,9999123452,,1
MP00005081,MP00005081,2023-02-21,00:20:44,PL007,SIC0106663,x@x.com,9999123456,9999123451,9999123452,,1
MP00005082,MP00005082,2023-02-21,00:20:44,PL007,SIC0110585,x@x.com,9999123456,9999123451,9999123452,,1
MP00005083,MP00005083,2023-02-21,00:20:44,PL007,SIC0086719,x@x.com,9999123456,9999123451,9999123452,,1
MP00005084,MP00005084,2023-02-21,00:20:44,PL007,SIC0077295,x@x.com,9999123456,9999123451,9999123452,,1
MP00005085,MP00005085,2023-02-21,00:20:44,PL007,SIC0104192,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00005087,MP00005087,2023-02-21,00:20:44,PL007,SIC0025144,x@x.com,9999123456,9999123451,9999123452,,1
