AlfaNumerico,AlfaNumerico,Fecha,Hora,AlfaNumerico,AlfaNumerico,Correo Electrónico,Telefóno,Telefóno,Telefóno,AlfaNumerico,Estatus
MP00001766,MP00001766,2023-02-21,00:20:44,PL007,SIC0078889,x@x.com,9999123456,9999123451,9999123452,,1
MP00001767,MP00001767,2023-02-21,00:20:44,PL007,SIC0033391,x@x.com,9999123456,9999123451,9999123452,,1
MP00001768,MP00001768,2023-02-21,00:20:44,PL007,SIC0098854,x@x.com,9999123456,9999123451,9999123452,,1
MP00001769,MP00001769,2023-02-21,00:20:44,PL007,SIC0100896,x@x.com,9999123456,9999123451,9999123452,,1
MP00001770,MP00001770,2023-02-21,00:20:44,PL007,SIC0030690,x@x.com,9999123456,9999123451,9999123452,,1
MP00001771,MP00001771,2023-02-21,00:20:44,PL007,SIC0051730,x@x.com,9999123456,9999123451,9999123452,,1
MP00001772,MP00001772,2023-02-21,00:20:44,PL007,SIC0040103,x@x.com,9999123456,9999123451,9999123452,,1
MP00001773,MP00001773,2023-02-21,00:20:44,PL007,SIC0050605,x@x.com,9999123456,9999123451,9999123452,,1
MP00001774,MP00001774,2023-02-21,00:20:44,PL007,SIC0097912,x@x.com,9999123456,9999123451,9999123452,,1
MP00001775,MP00001775,2023-02-21,00:20:44,PL007,SIC0106714,x@x.com,9999123456,9999123451,9999123452,,1
MP00001776,MP00001776,2023-02-21,00:20:44,PL007,SIC0106562,x@x.com,9999123456,9999123451,9999123452,,1
MP00001777,MP00001777,2023-02-21,00:20:44,PL007,SIC0066649,x@x.com,9999123456,9999123451,9999123452,,1
MP00001778,MP00001778,2023-02-21,00:20:44,PL007,SIC0005925,x@x.com,9999123456,9999123451,9999123452,,1
MP00001779,MP00001779,2023-02-21,00:20:44,PL007,SIC0038974,x@x.com,9999123456,9999123451,9999123452,,1
MP00001780,MP00001780,2023-02-21,00:20:44,PL007,SIC0075793,x@x.com,9999123456,9999123451,9999123452,,1
MP00001781,MP00001781,2023-02-21,00:20:44,PL007,SIC0025161,x@x.com,9999123456,9999123451,9999123452,,1
MP00001783,MP00001783,2023-02-21,00:20:44,PL007,SIC0005338,x@x.com,9999123456,9999123451,9999123452,,1
MP00001785,MP00001785,2019-03-25,00:20:44,PL007,SIC0003539,x@x.com,9999123456,9999123451,9999123452,,1
MP00001786,MP00001786,2023-02-21,00:20:44,PL007,SIC0098426,x@x.com,9999123456,9999123451,9999123452,,1
MP00001787,MP00001787,2023-02-21,00:20:44,PL007,SIC0002690,x@x.com,9999123456,9999123451,9999123452,,1
MP00001788,MP00001788,2023-02-21,00:20:44,PL007,SIC0000219,x@x.com,9999123456,9999123451,9999123452,,1
MP00001789,MP00001789,2023-02-21,00:20:44,PL007,SIC0005943,x@x.com,9999123456,9999123451,9999123452,,1
MP00001790,MP00001790,2023-02-21,00:20:44,PL007,SIC0047696,x@x.com,9999123456,9999123451,9999123452,,1
MP00001791,MP00001791,2023-02-21,00:20:44,PL007,SIC0049207,x@x.com,9999123456,9999123451,9999123452,,1
MP00001792,MP00001792,2023-02-21,00:20:44,PL007,SIC0028197,x@x.com,9999123456,9999123451,9999123452,,1
MP00001793,MP00001793,2023-02-21,00:20:44,PL007,SIC0046565,x@x.com,9999123456,9999123451,9999123452,,1
MP00001794,MP00001794,2023-02-21,00:20:44,PL007,SIC0108760,x@x.com,9999123456,9999123451,9999123452,,1
MP00001795,MP00001795,2023-02-21,00:20:44,PL007,SIC0048686,x@x.com,9999123456,9999123451,9999123452,,1
MP00001796,MP00001796,2023-02-21,00:20:44,PL007,SIC0093902,x@x.com,9999123456,9999123451,9999123452,,1
MP00001797,MP00001797,2023-02-21,00:20:44,PL007,SIC0103084,x@x.com,9999123456,9999123451,9999123452,,1
MP00001798,MP00001798,2023-02-21,00:20:44,PL007,SIC0071093,x@x.com,9999123456,9999123451,9999123452,,1
MP00001799,MP00001799,2023-02-21,00:20:44,PL007,SIC0025749,x@x.com,9999123456,9999123451,9999123452,,1
MP00001800,MP00001800,2023-02-21,00:20:44,PL007,SIC0041105,x@x.com,9999123456,9999123451,9999123452,,1
MP00001801,MP00001801,2023-02-21,00:20:44,PL007,SIC0095583,x@x.com,9999123456,9999123451,9999123452,,1
MP00001802,MP00001802,2023-02-21,00:20:44,PL007,SIC0091303,x@x.com,9999123456,9999123451,9999123452,,1
MP00001804,MP00001804,2023-02-21,00:20:44,PL007,SIC0072891,x@x.com,9999123456,9999123451,9999123452,,1
MP00001805,MP00001805,2023-02-21,00:20:44,PL007,SIC0022693,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001806,MP00001806,2023-02-21,00:20:44,PL007,SIC0081882,x@x.com,9999123456,9999123451,9999123452,,1
MP00001807,MP00001807,2023-02-21,00:20:44,PL007,SIC0097164,x@x.com,9999123456,9999123451,9999123452,,1
MP00001808,MP00001808,2023-02-21,00:20:44,PL007,SIC0065353,x@x.com,9999123456,9999123451,9999123452,,1
MP00001809,MP00001809,2023-02-21,00:20:44,PL007,SIC0057482,x@x.com,9999123456,9999123451,9999123452,,1
MP00001810,MP00001810,2023-02-21,00:20:44,PL007,SIC0094325,x@x.com,9999123456,9999123451,9999123452,,1
MP00001811,MP00001811,2023-02-21,00:20:44,PL007,SIC0039726,x@x.com,9999123456,9999123451,9999123452,,1
MP00001812,MP00001812,2023-02-21,00:20:44,PL007,SIC0094724,x@x.com,9999123456,9999123451,9999123452,,1
MP00001814,MP00001814,2023-02-21,00:20:44,PL007,SIC0006851,x@x.com,9999123456,9999123451,9999123452,,1
MP00001815,MP00001815,2023-02-21,00:20:44,PL007,SIC0104368,x@x.com,9999123456,9999123451,9999123452,,1
MP00001816,MP00001816,2023-02-21,00:20:44,PL007,SIC0037273,x@x.com,9999123456,9999123451,9999123452,,1
MP00001817,MP00001817,2023-02-21,00:20:44,PL007,SIC0093166,x@x.com,9999123456,9999123451,9999123452,,1
MP00001818,MP00001818,2023-02-21,00:20:44,PL007,SIC0047512,x@x.com,9999123456,9999123451,9999123452,,1
MP00001819,MP00001819,2023-02-21,00:20:44,PL007,SIC0072118,x@x.com,9999123456,9999123451,9999123452,,1
MP00001820,MP00001820,2019-10-22,00:20:44,PL007,SIC0018120,x@x.com,9999123456,9999123451,9999123452,,1
MP00001821,MP00001821,2023-02-21,00:20:44,PL007,SIC0006962,x@x.com,9999123456,9999123451,9999123452,,1
MP00001822,MP00001822,2023-02-21,00:20:44,PL007,SIC0115128,x@x.com,9999123456,9999123451,9999123452,,1
MP00001824,MP00001824,2023-02-21,00:20:44,PL007,SIC0079382,x@x.com,9999123456,9999123451,9999123452,,1
MP00001825,MP00001825,2023-02-21,00:20:44,PL007,SIC0057835,x@x.com,9999123456,9999123451,9999123452,,1
MP00001826,MP00001826,2023-02-21,00:20:44,PL007,SIC0071359,x@x.com,9999123456,9999123451,9999123452,,1
MP00001827,MP00001827,2023-02-21,00:20:44,PL007,SIC0077746,x@x.com,9999123456,9999123451,9999123452,,1
MP00001828,MP00001828,2023-02-21,00:20:44,PL007,SIC0046151,x@x.com,9999123456,9999123451,9999123452,,1
MP00001829,MP00001829,2023-02-21,00:20:44,PL007,SIC0068337,x@x.com,9999123456,9999123451,9999123452,,1
MP00001830,MP00001830,2023-02-21,00:20:44,PL007,SIC0018651,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001831,MP00001831,2023-02-21,00:20:44,PL007,SIC0031925,x@x.com,9999123456,9999123451,9999123452,,1
MP00001832,MP00001832,2023-02-21,00:20:44,PL007,SIC0097192,x@x.com,9999123456,9999123451,9999123452,,1
MP00001833,MP00001833,2023-03-17,00:20:44,PL007,SIC0098768,x@x.com,9999123456,9999123451,9999123452,,1
MP00001834,MP00001834,2023-02-21,00:20:44,PL007,SIC0085986,x@x.com,9999123456,9999123451,9999123452,,1
MP00001835,MP00001835,2023-02-21,00:20:44,PL007,SIC0092680,x@x.com,9999123456,9999123451,9999123452,,1
MP00001836,MP00001836,2023-02-21,00:20:44,PL007,SIC0080044,x@x.com,9999123456,9999123451,9999123452,,1
MP00001837,MP00001837,2023-02-21,00:20:44,PL007,SIC0056315,x@x.com,9999123456,9999123451,9999123452,,1
MP00001838,MP00001838,2023-02-21,00:20:44,PL007,SIC0104758,x@x.com,9999123456,9999123451,9999123452,,1
MP00001839,MP00001839,2023-02-21,00:20:44,PL007,SIC0018819,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001841,MP00001841,2023-02-21,00:20:44,PL007,SIC0017136,x@x.com,9999123456,9999123451,9999123452,,1
MP00001842,MP00001842,2023-02-21,00:20:44,PL007,SIC0000186,x@x.com,9999123456,9999123451,9999123452,,1
MP00001843,MP00001843,2023-02-21,00:20:44,PL007,SIC0112194,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001844,MP00001844,2023-02-21,00:20:44,PL007,SIC0006006,x@x.com,9999123456,9999123451,9999123452,,1
MP00001845,MP00001845,2023-02-21,00:20:44,PL007,SIC0078026,x@x.com,9999123456,9999123451,9999123452,,1
MP00001846,MP00001846,2023-02-21,00:20:44,PL007,SIC0103824,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001847,MP00001847,2023-02-21,00:20:44,PL007,SIC0118648,x@x.com,9999123456,9999123451,9999123452,,1
MP00001848,MP00001848,2023-02-21,00:20:44,PL007,SIC0088156,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001849,MP00001849,2023-02-21,00:20:44,PL007,SIC0057758,x@x.com,9999123456,9999123451,9999123452,,1
MP00001850,MP00001850,2023-02-21,00:20:44,PL007,SIC0079388,x@x.com,9999123456,9999123451,9999123452,,1
MP00001851,MP00001851,2023-02-21,00:20:44,PL007,SIC0016401,x@x.com,9999123456,9999123451,9999123452,,1
MP00001852,MP00001852,2023-02-21,00:20:44,PL007,SIC0048250,x@x.com,9999123456,9999123451,9999123452,,1
MP00001853,MP00001853,2023-02-21,00:20:44,PL007,SIC0002085,x@x.com,9999123456,9999123451,9999123452,,1
MP00001854,MP00001854,2023-02-21,00:20:44,PL007,SIC0060376,x@x.com,9999123456,9999123451,9999123452,,1
MP00001855,MP00001855,2023-02-21,00:20:44,PL007,SIC0017677,x@x.com,9999123456,9999123451,9999123452,,1
MP00001856,MP00001856,2023-02-21,00:20:44,PL007,SIC0002204,x@x.com,9999123456,9999123451,9999123452,,1
MP00001857,MP00001857,2023-02-21,00:20:44,PL007,SIC0048086,x@x.com,9999123456,9999123451,9999123452,,1
MP00001858,MP00001858,2023-02-21,00:20:44,PL007,SIC0018348,x@x.com,9999123456,9999123451,9999123452,,1
MP00001859,MP00001859,2023-02-21,00:20:44,PL007,SIC0035584,x@x.com,9999123456,9999123451,9999123452,,1
MP00001860,MP00001860,2017-02-15,00:20:44,PL007,SIC0093931,x@x.com,9999123456,9999123451,9999123452,,1
MP00001861,MP00001861,2023-02-21,00:20:44,PL007,SIC0118036,x@x.com,9999123456,9999123451,9999123452,,1
MP00001862,MP00001862,2023-02-21,00:20:44,PL007,SIC0066509,x@x.com,9999123456,9999123451,9999123452,,1
MP00001863,MP00001863,2017-02-15,00:20:44,PL007,SIC0011329,x@x.com,9999123456,9999123451,9999123452,,1
MP00001864,MP00001864,2023-02-21,00:20:44,PL007,SIC0026349,x@x.com,9999123456,9999123451,9999123452,,1
MP00001865,MP00001865,2023-02-21,00:20:44,PL007,SIC0033730,x@x.com,9999123456,9999123451,9999123452,,1
MP00001866,MP00001866,2023-02-21,00:20:44,PL007,SIC0115198,x@x.com,9999123456,9999123451,9999123452,,1
MP00001867,MP00001867,2023-02-21,00:20:44,PL007,SIC0062428,x@x.com,9999123456,9999123451,9999123452,,1
MP00001868,MP00001868,2023-02-21,00:20:44,PL007,SIC0085640,x@x.com,9999123456,9999123451,9999123452,,1
MP00001869,MP00001869,2023-02-21,00:20:44,PL007,SIC0059200,x@x.com,9999123456,9999123451,9999123452,,1
MP00001870,MP00001870,2023-02-21,00:20:44,PL007,SIC0098513,x@x.com,9999123456,9999123451,9999123452,,1
MP00001871,MP00001871,2023-02-21,00:20:44,PL007,SIC0104971,x@x.com,9999123456,9999123451,9999123452,,1
MP00001872,MP00001872,2023-02-21,00:20:44,PL007,SIC0083562,x@x.com,9999123456,9999123451,9999123452,,1
MP00001873,MP00001873,2023-02-21,00:20:44,PL007,SIC0116717,x@x.com,9999123456,9999123451,9999123452,,1
MP00001874,MP00001874,2023-02-21,00:20:44,PL007,SIC0032794,x@x.com,9999123456,9999123451,9999123452,,1
MP00001875,MP00001875,2023-02-21,00:20:44,PL007,SIC0007659,x@x.com,9999123456,9999123451,9999123452,,1
MP00001876,MP00001876,2023-02-21,00:20:44,PL007,SIC0031298,x@x.com,9999123456,9999123451,9999123452,,1
MP00001877,MP00001877,2023-02-21,00:20:44,PL007,SIC0049501,x@x.com,9999123456,9999123451,9999123452,,1
MP00001878,MP00001878,2023-02-21,00:20:44,PL007,SIC0079118,x@x.com,9999123456,9999123451,9999123452,,1
MP00001879,MP00001879,2023-02-21,00:20:44,PL007,SIC0003846,x@x.com,9999123456,9999123451,9999123452,,1
MP00001880,MP00001880,2023-02-21,00:20:44,PL007,SIC0046750,x@x.com,9999123456,9999123451,9999123452,,1
MP00001881,MP00001881,2023-02-21,00:20:44,PL007,SIC0117509,x@x.com,9999123456,9999123451,9999123452,,1
MP00001882,MP00001882,2023-02-21,00:20:44,PL007,SIC0058733,x@x.com,9999123456,9999123451,9999123452,,1
MP00001883,MP00001883,2023-02-21,00:20:44,PL007,SIC0059302,x@x.com,9999123456,9999123451,9999123452,,1
MP00001884,MP00001884,2023-02-21,00:20:44,PL007,SIC0092047,x@x.com,9999123456,9999123451,9999123452,,1
MP00001885,MP00001885,2023-02-21,00:20:44,PL007,SIC0047286,x@x.com,9999123456,9999123451,9999123452,,1
MP00001886,MP00001886,2023-02-21,00:20:44,PL007,SIC0080395,x@x.com,9999123456,9999123451,9999123452,,1
MP00001887,MP00001887,2023-02-21,00:20:44,PL007,SIC0118534,x@x.com,9999123456,9999123451,9999123452,,1
MP00001888,MP00001888,2023-02-21,00:20:44,PL007,SIC0040986,x@x.com,9999123456,9999123451,9999123452,,1
MP00001889,MP00001889,2023-02-21,00:20:44,PL007,SIC0031948,x@x.com,9999123456,9999123451,9999123452,,1
MP00001890,MP00001890,2023-02-21,00:20:44,PL007,SIC0006285,x@x.com,9999123456,9999123451,9999123452,,1
MP00001891,MP00001891,2023-02-21,00:20:44,PL007,SIC0073373,x@x.com,9999123456,9999123451,9999123452,,1
MP00001892,MP00001892,2023-02-21,00:20:44,PL007,SIC0046786,x@x.com,9999123456,9999123451,9999123452,,1
MP00001893,MP00001893,2023-02-21,00:20:44,PL007,SIC0044184,x@x.com,9999123456,9999123451,9999123452,,1
MP00001894,MP00001894,2023-02-21,00:20:44,PL007,SIC0064528,x@x.com,9999123456,9999123451,9999123452,,1
MP00001895,MP00001895,2023-02-21,00:20:44,PL007,SIC0091392,x@x.com,9999123456,9999123451,9999123452,,1
MP00001896,MP00001896,2023-02-21,00:20:44,PL007,SIC0036612,x@x.com,9999123456,9999123451,9999123452,,1
MP00001897,MP00001897,2023-02-21,00:20:44,PL007,SIC0105513,x@x.com,9999123456,9999123451,9999123452,,1
MP00001898,MP00001898,2023-02-21,00:20:44,PL007,SIC0114910,x@x.com,9999123456,9999123451,9999123452,,1
MP00001899,MP00001899,2023-02-21,00:20:44,PL007,SIC0038139,x@x.com,9999123456,9999123451,9999123452,,1
MP00001900,MP00001900,2023-02-21,00:20:44,PL007,SIC0049547,x@x.com,9999123456,9999123451,9999123452,,1
MP00001901,MP00001901,2023-02-21,00:20:44,PL007,SIC0069646,x@x.com,9999123456,9999123451,9999123452,,1
MP00001902,MP00001902,2023-02-21,00:20:44,PL007,SIC0011627,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00001903,MP00001903,2023-02-21,00:20:44,PL007,SIC0105183,x@x.com,9999123456,9999123451,9999123452,,1
MP00001904,MP00001904,2013-11-29,00:20:44,PL007,SIC0053565,x@x.com,9999123456,9999123451,9999123452,,1
MP00001905,MP00001905,2023-02-21,00:20:44,PL007,SIC0015171,x@x.com,9999123456,9999123451,9999123452,,1
MP00001906,MP00001906,2023-02-21,00:20:44,PL007,SIC0052257,x@x.com,9999123456,9999123451,9999123452,,1
MP00001907,MP00001907,2023-02-21,00:20:44,PL007,SIC0103319,x@x.com,9999123456,9999123451,9999123452,,1
MP00001908,MP00001908,2023-02-21,00:20:44,PL007,SIC0070764,x@x.com,9999123456,9999123451,9999123452,,1
MP00001909,MP00001909,2023-02-21,00:20:44,PL007,SIC0011070,x@x.com,9999123456,9999123451,9999123452,,1
MP00001910,MP00001910,2023-02-21,00:20:44,PL007,SIC0007199,x@x.com,9999123456,9999123451,9999123452,,1
MP00001911,MP00001911,2023-02-21,00:20:44,PL007,SIC0041157,x@x.com,9999123456,9999123451,9999123452,,1
MP00001912,MP00001912,2023-02-21,00:20:44,PL007,SIC0030739,x@x.com,9999123456,9999123451,9999123452,,1
MP00001913,MP00001913,2023-02-21,00:20:44,PL007,SIC0079143,x@x.com,9999123456,9999123451,9999123452,,1
MP00001914,MP00001914,2023-02-21,00:20:44,PL007,SIC0112304,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001915,MP00001915,2023-02-21,00:20:44,PL007,SIC0110069,x@x.com,9999123456,9999123451,9999123452,,1
MP00001916,MP00001916,2023-02-21,00:20:44,PL007,SIC0020451,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001917,MP00001917,2023-02-21,00:20:44,PL007,SIC0060847,x@x.com,9999123456,9999123451,9999123452,,1
MP00001918,MP00001918,2023-02-21,00:20:44,PL007,SIC0023467,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001919,MP00001919,2023-02-21,00:20:44,PL007,SIC0024749,x@x.com,9999123456,9999123451,9999123452,,1
MP00001920,MP00001920,2020-01-28,00:20:44,PL007,SIC0023289,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00001921,MP00001921,2023-02-21,00:20:44,PL007,SIC0067641,x@x.com,9999123456,9999123451,9999123452,,1
MP00001922,MP00001922,2023-02-21,00:20:44,PL007,SIC0042448,x@x.com,9999123456,9999123451,9999123452,,1
MP00001923,MP00001923,2023-02-21,00:20:44,PL007,SIC0087495,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001924,MP00001924,2023-02-21,00:20:44,PL007,SIC0021705,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001925,MP00001925,2023-03-17,00:20:44,PL007,SIC0098531,x@x.com,9999123456,9999123451,9999123452,,1
MP00001926,MP00001926,2023-02-21,00:20:44,PL007,SIC0056109,x@x.com,9999123456,9999123451,9999123452,,1
MP00001927,MP00001927,2023-02-21,00:20:44,PL007,SIC0073141,x@x.com,9999123456,9999123451,9999123452,,1
MP00001928,MP00001928,2023-02-21,00:20:44,PL007,SIC0066487,x@x.com,9999123456,9999123451,9999123452,,1
MP00001929,MP00001929,2023-02-21,00:20:44,PL007,SIC0057858,x@x.com,9999123456,9999123451,9999123452,,1
MP00001930,MP00001930,2023-02-21,00:20:44,PL007,SIC0077068,x@x.com,9999123456,9999123451,9999123452,,1
MP00001931,MP00001931,2023-02-21,00:20:44,PL007,SIC0004115,x@x.com,9999123456,9999123451,9999123452,,1
MP00001932,MP00001932,2023-02-21,00:20:44,PL007,SIC0053573,x@x.com,9999123456,9999123451,9999123452,,1
MP00001933,MP00001933,2023-02-21,00:20:44,PL007,SIC0079597,x@x.com,9999123456,9999123451,9999123452,,1
MP00001934,MP00001934,2023-02-21,00:20:44,PL007,SIC0029759,x@x.com,9999123456,9999123451,9999123452,,1
MP00001935,MP00001935,2023-02-21,00:20:44,PL007,SIC0054229,x@x.com,9999123456,9999123451,9999123452,,1
MP00001936,MP00001936,2023-02-21,00:20:44,PL007,SIC0093504,x@x.com,9999123456,9999123451,9999123452,,1
MP00001937,MP00001937,2023-02-21,00:20:44,PL007,SIC0020563,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001939,MP00001939,2023-02-21,00:20:44,PL007,SIC0063848,x@x.com,9999123456,9999123451,9999123452,,1
MP00001940,MP00001940,2023-02-21,00:20:44,PL007,SIC0031414,x@x.com,9999123456,9999123451,9999123452,,1
MP00001941,MP00001941,2023-02-21,00:20:44,PL007,SIC0057087,x@x.com,9999123456,9999123451,9999123452,,1
MP00001942,MP00001942,2023-02-21,00:20:44,PL007,SIC0059549,x@x.com,9999123456,9999123451,9999123452,,1
MP00001943,MP00001943,2023-02-21,00:20:44,PL007,SIC0010167,x@x.com,9999123456,9999123451,9999123452,,1
MP00001944,MP00001944,2023-02-21,00:20:44,PL007,SIC0006307,x@x.com,9999123456,9999123451,9999123452,,1
MP00001945,MP00001945,2023-02-21,00:20:44,PL007,SIC0004181,x@x.com,9999123456,9999123451,9999123452,,1
MP00001946,MP00001946,2023-02-21,00:20:44,PL007,SIC0031303,x@x.com,9999123456,9999123451,9999123452,,1
MP00001947,MP00001947,2023-02-21,00:20:44,PL007,SIC0084483,x@x.com,9999123456,9999123451,9999123452,,1
MP00001948,MP00001948,2023-02-21,00:20:44,PL007,SIC0119654,x@x.com,9999123456,9999123451,9999123452,,1
MP00001949,MP00001949,2023-02-21,00:20:44,PL007,SIC0074565,x@x.com,9999123456,9999123451,9999123452,,1
MP00001950,MP00001950,2023-02-21,00:20:44,PL007,SIC0067168,x@x.com,9999123456,9999123451,9999123452,,1
MP00001951,MP00001951,2023-02-21,00:20:44,PL007,SIC0017959,x@x.com,9999123456,9999123451,9999123452,,1
MP00001952,MP00001952,2023-02-21,00:20:44,PL007,SIC0010561,x@x.com,9999123456,9999123451,9999123452,,1
MP00001953,MP00001953,2014-07-09,00:20:44,PL007,SIC0077589,x@x.com,9999123456,9999123451,9999123452,,1
MP00001954,MP00001954,2023-02-21,00:20:44,PL007,SIC0042441,x@x.com,9999123456,9999123451,9999123452,,1
MP00001955,MP00001955,2023-02-21,00:20:44,PL007,SIC0108571,x@x.com,9999123456,9999123451,9999123452,,1
MP00001956,MP00001956,2023-02-21,00:20:44,PL007,SIC0082764,x@x.com,9999123456,9999123451,9999123452,,1
MP00001957,MP00001957,2023-02-21,00:20:44,PL007,SIC0119158,x@x.com,9999123456,9999123451,9999123452,,1
MP00001958,MP00001958,2023-02-21,00:20:44,PL007,SIC0068971,x@x.com,9999123456,9999123451,9999123452,,1
MP00001959,MP00001959,2023-02-21,00:20:44,PL007,SIC0015511,x@x.com,9999123456,9999123451,9999123452,,1
MP00001960,MP00001960,2023-02-21,00:20:44,PL007,SIC0103140,x@x.com,9999123456,9999123451,9999123452,,1
MP00001961,MP00001961,2023-02-21,00:20:44,PL007,SIC0018629,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001962,MP00001962,2023-02-21,00:20:44,PL007,SIC0064312,x@x.com,9999123456,9999123451,9999123452,,1
MP00001963,MP00001963,2023-02-21,00:20:44,PL007,SIC0021793,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001964,MP00001964,2023-02-21,00:20:44,PL007,SIC0058284,x@x.com,9999123456,9999123451,9999123452,,1
MP00001965,MP00001965,2023-02-21,00:20:44,PL007,SIC0001139,x@x.com,9999123456,9999123451,9999123452,,1
MP00001966,MP00001966,2023-03-17,00:20:44,PL007,SIC0090102,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001967,MP00001967,2023-02-21,00:20:44,PL007,SIC0101584,x@x.com,9999123456,9999123451,9999123452,,1
MP00001968,MP00001968,2023-02-21,00:20:44,PL007,SIC0048640,x@x.com,9999123456,9999123451,9999123452,,1
MP00001969,MP00001969,2023-02-21,00:20:44,PL007,SIC0049861,x@x.com,9999123456,9999123451,9999123452,,1
MP00001970,MP00001970,2023-02-21,00:20:44,PL007,SIC0114449,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001971,MP00001971,2023-02-21,00:20:44,PL007,SIC0022935,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00001972,MP00001972,2023-02-21,00:20:44,PL007,SIC0011145,x@x.com,9999123456,9999123451,9999123452,,1
MP00001973,MP00001973,2023-02-21,00:20:44,PL007,SIC0050135,x@x.com,9999123456,9999123451,9999123452,,1
MP00001974,MP00001974,2023-02-21,00:20:44,PL007,SIC0113527,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001975,MP00001975,2023-02-21,00:20:44,PL007,SIC0031465,x@x.com,9999123456,9999123451,9999123452,,1
MP00001976,MP00001976,2023-02-21,00:20:44,PL007,SIC0004537,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001978,MP00001978,2023-02-21,00:20:44,PL007,SIC0109813,x@x.com,9999123456,9999123451,9999123452,,1
MP00001979,MP00001979,2023-02-21,00:20:44,PL007,SIC0043715,x@x.com,9999123456,9999123451,9999123452,,1
MP00001980,MP00001980,2023-02-21,00:20:44,PL007,SIC0067221,x@x.com,9999123456,9999123451,9999123452,,1
MP00001981,MP00001981,2016-11-25,00:20:44,PL007,SIC0117483,x@x.com,9999123456,9999123451,9999123452,,1
MP00001982,MP00001982,2023-02-21,00:20:44,PL007,SIC0052786,x@x.com,9999123456,9999123451,9999123452,,1
MP00001983,MP00001983,2023-02-21,00:20:44,PL007,SIC0047691,x@x.com,9999123456,9999123451,9999123452,,1
MP00001984,MP00001984,2023-02-21,00:20:44,PL007,SIC0109647,x@x.com,9999123456,9999123451,9999123452,,1
MP00001985,MP00001985,2023-02-21,00:20:44,PL007,SIC0000470,x@x.com,9999123456,9999123451,9999123452,,1
MP00001986,MP00001986,2023-02-21,00:20:44,PL007,SIC0036433,x@x.com,9999123456,9999123451,9999123452,,1
MP00001987,MP00001987,2023-02-21,00:20:44,PL007,SIC0066601,x@x.com,9999123456,9999123451,9999123452,,1
MP00001988,MP00001988,2023-02-21,00:20:44,PL007,SIC0110958,x@x.com,9999123456,9999123451,9999123452,,1
MP00001989,MP00001989,2023-02-21,00:20:44,PL007,SIC0020044,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001990,MP00001990,2023-02-21,00:20:44,PL007,SIC0088941,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001991,MP00001991,2023-02-21,00:20:44,PL007,SIC0004984,x@x.com,9999123456,9999123451,9999123452,,1
MP00001992,MP00001992,2023-02-21,00:20:44,PL007,SIC0090126,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001993,MP00001993,2023-02-21,00:20:44,PL007,SIC0007091,x@x.com,9999123456,9999123451,9999123452,,1
MP00001995,MP00001995,2023-02-21,00:20:44,PL007,SIC0087887,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001997,MP00001997,2023-02-21,00:20:44,PL007,SIC0023267,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00001998,MP00001998,2023-02-21,00:20:44,PL007,SIC0073532,x@x.com,9999123456,9999123451,9999123452,,1
MP00001999,MP00001999,2023-02-21,00:20:44,PL007,SIC0118729,x@x.com,9999123456,9999123451,9999123452,,1
MP00002000,MP00002000,2023-02-21,00:20:44,PL007,SIC0079101,x@x.com,9999123456,9999123451,9999123452,,1
MP00002001,MP00002001,2023-03-17,00:20:44,PL007,SIC0097166,x@x.com,9999123456,9999123451,9999123452,,1
MP00002002,MP00002002,2023-02-21,00:20:44,PL007,SIC0107868,x@x.com,9999123456,9999123451,9999123452,,1
MP00002003,MP00002003,2023-02-21,00:20:44,PL007,SIC0101336,x@x.com,9999123456,9999123451,9999123452,,1
MP00002004,MP00002004,2023-02-21,00:20:44,PL007,SIC0100347,x@x.com,9999123456,9999123451,9999123452,,1
